"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"EACS    196  -1","0","","","0","20254","0100",""
"EACS    199  -1","0","","","5","20254","0100",""
"EACS    212  -1","0","","SALTZMAN-LI K","10","20254","0100",""
"EACS    296  -1","0","","","5","20254","0100",""
"EACS    596  -1","0","","","5","20254","0100",""
"EACS    597  -1","0","","","5","20254","0100",""
"EACS    598  -1","0","","","5","20254","0100",""
"EACS    599  -1","0","","","5","20254","0100",""
"EARTH     2  -1","0","C (L&S), QNT (L&S)","JACKSON M G","200","20254","0100",""
"EARTH     2  -1","0","C (L&S), QNT (L&S)","","25","20254","0101",""
"EARTH     2  -1","0","C (L&S), QNT (L&S)","","25","20254","0102",""
"EARTH     2  -1","0","C (L&S), QNT (L&S)","","25","20254","0103",""
"EARTH     2  -1","0","C (L&S), QNT (L&S)","","25","20254","0104",""
"EARTH     2  -1","0","C (L&S), QNT (L&S)","","25","20254","0105",""
"EARTH     2  -1","0","C (L&S), QNT (L&S)","","25","20254","0106",""
"EARTH     2  -1","0","C (L&S), QNT (L&S)","","25","20254","0107",""
"EARTH     2  -1","0","C (L&S), QNT (L&S)","","25","20254","0108",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","WROBEL A J","297","20254","0100",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0101",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0102",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0103",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0104",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0105",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0106",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0107",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0108",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0109",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0110",""
"EARTH     4  -1","0","C (L&S), QNT (L&S)","","27","20254","0111",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","WYSS A R","405","20254","0100",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0101",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0102",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0103",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0104",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0105",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0106",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0107",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0108",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0109",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0110",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0111",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0112",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0113",""
"EARTH     7  -1","0","QNT (L&S), C (L&S)","","27","20254","0114",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","WROBEL A J","243","20254","0100",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","","27","20254","0101",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","","27","20254","0102",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","","27","20254","0103",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","","27","20254","0104",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","","27","20254","0105",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","","27","20254","0106",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","","27","20254","0107",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","","27","20254","0108",""
"EARTH    10  -1","0","C (L&S), QNT (L&S)","","27","20254","0109",""
"EARTH    18  -1","0","","","40","20254","0100",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","297","20254","0100",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0101",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0102",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0103",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0104",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0105",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0106",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0107",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0108",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0109",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0110",""
"EARTH    20  -1","0","C (L&S), QNT (L&S)","","27","20254","0111",""
"EARTH    98  -1","0","","","25","20254","0100",""
"EARTH    99  -1","0","","","10","20254","0100",""
"EARTH   102A -1","0","","RIOUX M E","25","20254","0100",""
"EARTH   102A -1","0","","","25","20254","0101",""
"EARTH   104A -1","0","","MORELL K D","30","20254","0100",""
"EARTH   104A -1","0","","","20","20254","0101",""
"EARTH   105  -1","0","","WELDEAB S","81","20254","0100",""
"EARTH   105  -1","0","","","27","20254","0101",""
"EARTH   105  -1","0","","","27","20254","0102",""
"EARTH   105  -1","0","","","27","20254","0103",""
"EARTH   111  -1","0","C (L&S)","","65","20254","0100",""
"EARTH   111L -1","0","","","13","20254","0100",""
"EARTH   114  -1","0","","RUDNICK R L","22","20254","0100",""
"EARTH   114  -1","0","","","18","20254","0101",""
"EARTH   114  -2","0","","RIOUX M E","48","20254","0200",""
"EARTH   114  -2","0","","","18","20254","0201",""
"EARTH   114  -2","0","","","18","20254","0202",""
"EARTH   160  -1","0","","SIMMS A R","50","20254","0100",""
"EARTH   168  -1","0","","CLARK J","30","20254","0100",""
"EARTH   168  -1","0","","","15","20254","0101",""
"EARTH   168  -1","0","","","15","20254","0102",""
"EARTH   181  -1","0","","COTTLE J","20","20254","0100",""
"EARTH   181  -1","0","","","20","20254","0101",""
"EARTH   187  -1","0","","","5","20254","0100",""
"EARTH   189  -1","0","","","15","20254","0100",""
"EARTH   192  -1","0","","","10","20254","0100",""
"EARTH   195H -1","0","","","5","20254","0100",""
"EARTH   196HA-1","0","","","5","20254","0100",""
"EARTH   196HB-1","0","","","5","20254","0100",""
"EARTH   196HC-1","0","","","5","20254","0100",""
"EARTH   198  -1","0","","","10","20254","0100",""
"EARTH   199  -1","0","","","10","20254","0100",""
"EARTH   199RA-1","0","","","10","20254","0100",""
"EARTH   201A -1","0","","LISIECKI L E","14","20254","0100",""
"EARTH   205  -1","0","","WELDEAB S","5","20254","0100",""
"EARTH   205  -1","0","","","5","20254","0101",""
"EARTH   205  -1","0","","","5","20254","0102",""
"EARTH   205  -1","0","","","5","20254","0103",""
"EARTH   232  -1","0","","MATOZA R S","10","20254","0100",""
"EARTH   254  -1","0","","JI C","10","20254","0100",""
"EARTH   260  -1","0","","","50","20254","0100",""
"EARTH   260OR-1","0","","PORTER S M","10","20254","0100",""
"EARTH   268  -1","0","","","10","20254","0100",""
"EARTH   270DV-1","0","","VALENTINE D L","15","20254","0100",""
"EARTH   281  -1","0","","COTTLE J","5","20254","0100",""
"EARTH   281  -1","0","","","5","20254","0101",""
"EARTH   501  -1","0","","","10","20254","0100",""
"EARTH   501MT-1","0","","RIOUX M E","10","20254","0100",""
"EARTH   503  -1","0","","","10","20254","0100",""
"EARTH   596  -1","0","","","10","20254","0100",""
"EARTH   597  -1","0","","","10","20254","0100",""
"EARTH   598  -1","0","","","10","20254","0100",""
"EARTH   599  -1","0","","","10","20254","0100",""
"ED   HSS321  -1","0","","MULLIN C D, ESTABROOK J A","15","20254","0100",""
"ED   HSS341  -1","0","","DEWAR T J","15","20254","0100",""
"ED   HSS371  -1","0","","ESTABROOK J A, MULLIN C D","15","20254","0100",""
"ED   L  321F -1","0","","","25","20254","0100",""
"ED   L  321F -2","0","","","25","20254","0200",""
"ED   LA 320F -1","0","","WHITAKER D R, MEYER M N","30","20254","0100",""
"ED   LA 320F -2","0","","WHITAKER D R, MEYER M N","30","20254","0200",""
"ED   WL 321  -1","0","","","5","20254","0100",""
"ED   WL 341  -1","0","","DEWAR T J","5","20254","0100",""
"ED   WL 371  -1","0","","","5","20254","0100",""
"GEOG W   12  -1","0","C (L&S), QNT (L&S)","NELSON T A","189","20254","0100",""
"GEOG W   12  -1","0","C (L&S), QNT (L&S)","","27","20254","0101",""
"GEOG W   12  -1","0","C (L&S), QNT (L&S)","","27","20254","0102",""
"GEOG W   12  -1","0","C (L&S), QNT (L&S)","","27","20254","0103",""
"GEOG W   12  -1","0","C (L&S), QNT (L&S)","","27","20254","0104",""
"GEOG W   12  -1","0","C (L&S), QNT (L&S)","","27","20254","0105",""
"GEOG W   12  -1","0","C (L&S), QNT (L&S)","","24","20254","0106",""
"GEOG W   12  -1","0","C (L&S), QNT (L&S)","","27","20254","0107",""
"GEOG W   12  -1","0","C (L&S), QNT (L&S)","","24","20254","0108","Closed"
"TMP     120  -1","0","","ZACKRISON E J","50","20254","0100",""
"TMP     120  -2","0","","ZACKRISON E J","50","20254","0200",""
"TMP     120  -3","0","","ZACKRISON E J","50","20254","0300",""
"TMP     120  -4","0","","","50","20254","0400",""
"TMP     122  -1","0","","TRIPSAS M","50","20254","0100",""
"TMP     122  -2","0","","SANTANA J","50","20254","0200",""
"TMP     122  -3","0","","SANTANA J","50","20254","0300",""
"TMP     122  -4","0","","KELLY I","50","20254","0400",""
"TMP     124  -1","0","","MCNELLIS A","50","20254","0100",""
"TMP     124  -2","0","","MCNELLIS A","50","20254","0200",""
"TMP     124  -3","0","","CARPENTER P M","50","20254","0300",""
"TMP     191BI-1","0","","","50","20254","0100",""
"TMP     191BI-2","0","","","50","20254","0200",""
"TMP     191N -1","0","","ROTTNER R M","50","20254","0100",""
"TMP     191N -2","0","","ROTTNER R M","50","20254","0200",""
"TMP     191N -3","0","","ROTTNER R M","50","20254","0300",""
"TMP     191VC-1","0","","","50","20254","0100",""
"TMP     199  -1","0","","KANG SUKHUN","5","20254","0100",""
"TMP     280  -1","0","","TRIPSAS M","10","20254","0100",""
"TMP     283  -1","0","","BECKMAN C","10","20254","0100",""
"TMP     442  -1","0","","BECKMAN C","60","20254","0100",""
"TMP     463  -1","0","","TRIPSAS M","60","20254","0100",""
"TMP     464  -1","0","","BEANE M I","60","20254","0100",""
"TMP     491PC-1","0","","","60","20254","0100",""
"TMP     500  -1","0","","BECKMAN C","15","20254","0100",""
"TMP     596  -1","0","","BECKMAN C","12","20254","0100",""
"TMP     597A -1","0","","BECKMAN C","3","20254","0100",""
"TMP     597B -1","0","","BECKMAN C","3","20254","0100",""
"TMP     599  -1","0","","BECKMAN C","10","20254","0100",""
"WRIT      1  -1","0","SUB (UCSB)","HIRSCH S A","25","20254","0100",""
"WRIT      1  -2","0","SUB (UCSB)","HIRSCH S A","25","20254","0200",""
"WRIT      1  -3","0","SUB (UCSB)","SAUR E H","25","20254","0300",""
"WRIT      1  -4","0","SUB (UCSB)","SAUR E H","15","20254","0400","Closed"
"WRIT      1  -5","0","SUB (UCSB)","WARWICK N L","25","20254","0500",""
"WRIT      1  -6","0","SUB (UCSB)","WARWICK N L","25","20254","0600",""
"WRIT      1  -7","0","SUB (UCSB)","WEBBER M A","25","20254","0700",""
"WRIT      1  -8","0","SUB (UCSB)","DEAN C W","18","20254","0800","Closed"
"WRIT      1E -1","0","SUB (UCSB)","STANSELL A","25","20254","0100",""
"WRIT      2  -1","0","A1 (ENGR), A1 (L&S)","ROGERS P M","25","20254","0100",""
"WRIT      2  -2","0","A1 (ENGR), A1 (L&S)","BRAUNSTEIN E","25","20254","0200",""
"WRIT      2  -3","0","A1 (ENGR), A1 (L&S)","BRAUNSTEIN E","25","20254","0300",""
"WRIT      2  -4","0","A1 (ENGR), A1 (L&S)","D'ANCA C","25","20254","0400",""
"WRIT      2  -5","0","A1 (ENGR), A1 (L&S)","D'ANCA C","25","20254","0500",""
"WRIT      2  -6","0","A1 (ENGR), A1 (L&S)","HABER B W","25","20254","0600",""
"WRIT      2  -7","0","A1 (ENGR), A1 (L&S)","HABER B W","25","20254","0700",""
"WRIT      2  -8","0","A1 (ENGR), A1 (L&S)","HUGHES D L","25","20254","0800",""
"WRIT      2  -9","0","A1 (ENGR), A1 (L&S)","","18","20254","0900","Closed"
"WRIT      2  -10","0","A1 (ENGR), A1 (L&S)","ZISA J E","25","20254","1000",""
"WRIT      2  -11","0","A1 (ENGR), A1 (L&S)","ZISA J E","25","20254","1100",""
"WRIT      2  -12","0","A1 (ENGR), A1 (L&S)","VALLICELLA L","25","20254","1200",""
"WRIT      2  -13","0","A1 (ENGR), A1 (L&S)","VALLICELLA L","25","20254","1300",""
"WRIT      2  -14","0","A1 (ENGR), A1 (L&S)","HUGHES D L","25","20254","1400",""
"WRIT      2  -15","0","A1 (ENGR), A1 (L&S)","SCHRANCK J B","25","20254","1500",""
"WRIT      2  -16","0","A1 (ENGR), A1 (L&S)","GILBERT P","25","20254","1600",""
"WRIT      2  -17","0","A1 (ENGR), A1 (L&S)","GILBERT P","25","20254","1700",""
"WRIT      2  -18","0","A1 (ENGR), A1 (L&S)","NIKITYN D","25","20254","1800",""
"WRIT      2  -19","0","A1 (ENGR), A1 (L&S)","NIKITYN D","25","20254","1900",""
"WRIT      2  -20","0","A1 (ENGR), A1 (L&S)","PETTERSSON PE","25","20254","2000",""
"WRIT      2  -21","0","A1 (ENGR), A1 (L&S)","PETTERSSON PE","25","20254","2100",""
"WRIT      2  -22","0","A1 (ENGR), A1 (L&S)","PETTERSSON PE","25","20254","2200",""
"WRIT      2  -23","0","A1 (ENGR), A1 (L&S)","","25","20254","2300","Closed"
"WRIT      2  -24","0","A1 (ENGR), A1 (L&S)","","25","20254","2400","Closed"
"WRIT      2  -25","0","A1 (ENGR), A1 (L&S)","","25","20254","2500","Closed"
"WRIT      2  -26","0","A1 (ENGR), A1 (L&S)","PROPEN A D","25","20254","2600",""
"WRIT      2  -27","0","A1 (ENGR), A1 (L&S)","","25","20254","2700",""
"WRIT      2  -28","0","A1 (ENGR), A1 (L&S)","ERNST B C","25","20254","2800",""
"WRIT      2  -29","0","A1 (ENGR), A1 (L&S)","ERNST B C","25","20254","2900",""
"WRIT      2  -30","0","A1 (ENGR), A1 (L&S)","","25","20254","3000",""
"WRIT      2  -31","0","A1 (ENGR), A1 (L&S)","HAMMER L M","18","20254","3100","Closed"
"WRIT      2  -32","0","A1 (ENGR), A1 (L&S)","RUTHERFORD K","25","20254","3200",""
"WRIT      2  -33","0","A1 (ENGR), A1 (L&S)","RUTHERFORD K","25","20254","3300",""
"WRIT      2  -34","0","A1 (ENGR), A1 (L&S)","SMITH K A","25","20254","3400",""
"WRIT      2  -35","0","A1 (ENGR), A1 (L&S)","SMITH K A","25","20254","3500",""
"WRIT      2  -36","0","A1 (ENGR), A1 (L&S)","VERTIZ V","18","20254","3600","Closed"
"WRIT      2  -37","0","A1 (ENGR), A1 (L&S)","BAILLARGEON K","25","20254","3700",""
"WRIT      2  -38","0","A1 (ENGR), A1 (L&S)","DONELAN J H","25","20254","3800",""
"WRIT      2  -39","0","A1 (ENGR), A1 (L&S)","SAMUELS R D","25","20254","3900",""
"WRIT      2  -40","0","A1 (ENGR), A1 (L&S)","SAMUELS R D","25","20254","4000",""
"WRIT      2  -41","0","A1 (ENGR), A1 (L&S)","","25","20254","4100","Closed"
"WRIT      2  -42","0","A1 (ENGR), A1 (L&S)","","25","20254","4200","Closed"
"WRIT      2  -43","0","A1 (ENGR), A1 (L&S)","","25","20254","4300","Closed"
"WRIT      2  -44","0","A1 (ENGR), A1 (L&S)","HOUSER V G","25","20254","4400",""
"WRIT      2  -45","0","A1 (ENGR), A1 (L&S)","","25","20254","4500","Closed"
"WRIT      2  -46","0","A1 (ENGR), A1 (L&S)","","25","20254","4600","Closed"
"WRIT      2  -47","0","A1 (ENGR), A1 (L&S)","FANCHER P J","25","20254","4700",""
"WRIT      2  -48","0","A1 (ENGR), A1 (L&S)","VERTIZ V","18","20254","4800","Closed"
"WRIT      2  -49","0","A1 (ENGR), A1 (L&S)","CHENOWETH R C","25","20254","4900",""
"WRIT      2E -1","0","A1 (L&S), A1 (ENGR)","BREECE M J","25","20254","0100",""
"WRIT      2E -2","0","A1 (L&S), A1 (ENGR)","BREECE M J","25","20254","0200",""
"WRIT     50  -1","0","A2 (ENGR), A2 (L&S)","VALLICELLA L","25","20254","0100",""
"WRIT     50E -1","0","A2 (ENGR), A2 (L&S)","HUK P M","25","20254","0100",""
"WRIT     50E -2","0","A2 (ENGR), A2 (L&S)","HUK P M","25","20254","0200",""
"WRIT     99  -1","0","","","5","20254","0100",""
"WRIT    105C -1","0","A2 (L&S)","HUGHES D L","25","20254","0100",""
"WRIT    105C -2","0","A2 (L&S)","FANCHER P J","25","20254","0200",""
"WRIT    105C -3","0","A2 (L&S)","","25","20254","0300",""
"WRIT    105C -4","0","A2 (L&S)","KRUT R M","25","20254","0400",""
"WRIT    105C -5","0","A2 (L&S)","PETTY M N","25","20254","0500",""
"WRIT    105CD-1","0","A2 (ENGR), A2 (L&S)","ERNST B C","25","20254","0100",""
"WRIT    105CD-2","0","A2 (ENGR), A2 (L&S)","FRANK D M","25","20254","0200",""
"WRIT    105CD-3","0","A2 (ENGR), A2 (L&S)","FRANK D M","25","20254","0300",""
"WRIT    105CH-1","0","A2 (L&S)","COTICH C","25","20254","0100",""
"WRIT    105CR-1","0","A2 (L&S)","HAMMER L M","25","20254","0100",""
"WRIT    105CR-2","0","A2 (L&S)","","25","20254","0200","Closed"
"WRIT    105G -1","0","A2 (L&S)","COTICH C","25","20254","0100",""
"WRIT    105M -1","0","A2 (L&S), A2 (ENGR)","BREECE M J","25","20254","0100",""
"WRIT    105M -2","0","A2 (L&S), A2 (ENGR)","PROPEN A D","25","20254","0200",""
"WRIT    105M -3","0","A2 (L&S), A2 (ENGR)","PROPEN A D","25","20254","0300",""
"WRIT    105M -4","0","A2 (L&S), A2 (ENGR)","DEAN C W","25","20254","0400",""
"WRIT    105M -5","0","A2 (L&S), A2 (ENGR)","DEAN C W","25","20254","0500",""
"WRIT    105P -1","0","A2 (L&S)","SMITH K A","25","20254","0100",""
"WRIT    105PD-1","0","A2 (L&S), A2 (ENGR)","WEBBER M A","25","20254","0100",""
"WRIT    105PD-2","0","A2 (L&S), A2 (ENGR)","WEBBER M A","25","20254","0200",""
"WRIT    105PS-1","0","A2 (L&S), A2 (ENGR)","GENOVA G L","25","20254","0100",""
"WRIT    105PS-2","0","A2 (L&S), A2 (ENGR)","HANSON J L","25","20254","0200","Closed"
"WRIT    105R -1","0","A2 (L&S)","BRAUNSTEIN E","25","20254","0100",""
"WRIT    105R -2","0","A2 (L&S)","JOHNSON J K","25","20254","0200",""
"WRIT    105S -1","0","A2 (L&S), A2 (ENGR)","HABER B W","25","20254","0100",""
"WRIT    105SW-1","0","A2 (L&S), A2 (ENGR)","SCHRANCK J B","25","20254","0100",""
"WRIT    105SW-2","0","A2 (L&S), A2 (ENGR)","SCHRANCK J B","25","20254","0200",""
"WRIT    105SW-3","0","A2 (L&S), A2 (ENGR)","CHENOWETH R C","25","20254","0300",""
"WRIT    105SW-4","0","A2 (L&S), A2 (ENGR)","CHENOWETH R C","25","20254","0400",""
"WRIT    105WE-1","0","A2 (L&S)","MCHUGH P","25","20254","0100",""
"WRIT    105WE-2","0","A2 (L&S)","GILBERT P","25","20254","0200",""
"WRIT    107A -1","0","A2 (L&S)","JOHNSON J K","25","20254","0100",""
"WRIT    107B -1","0","A2 (L&S), A2 (ENGR)","MCHUGH P","25","20254","0100",""
"WRIT    107B -2","0","A2 (L&S), A2 (ENGR)","MCHUGH P","25","20254","0200",""
"WRIT    107B -3","0","A2 (L&S), A2 (ENGR)","","25","20254","0300","Closed"
"WRIT    107B -4","0","A2 (L&S), A2 (ENGR)","COKLIN L","25","20254","0400",""
"WRIT    107DJ-1","0","A2 (L&S)","","25","20254","0100","Closed"
"WRIT    107DJ-2","0","A2 (L&S)","","25","20254","0200","Closed"
"WRIT    107DJ-3","0","A2 (L&S)","","25","20254","0300","Closed"
"WRIT    107EP-1","0","A2 (L&S), A2 (ENGR)","NIKITYN D","25","20254","0100",""
"WRIT    107G -1","0","A2 (L&S), A2 (ENGR)","COKLIN L","25","20254","0100",""
"WRIT    107G -2","0","A2 (L&S), A2 (ENGR)","COKLIN L","25","20254","0200",""
"WRIT    107G -3","0","A2 (L&S), A2 (ENGR)","HUK P M","25","20254","0300",""
"WRIT    107J -1","0","A2 (L&S), A2 (ENGR)","CHAJDAS T W","25","20254","0100",""
"WRIT    107J -2","0","A2 (L&S), A2 (ENGR)","CHAJDAS T W","25","20254","0200","Closed"
"WRIT    107J -3","0","A2 (L&S), A2 (ENGR)","CHAJDAS T W","25","20254","0300",""
"WRIT    107L -1","0","A2 (L&S), A2 (ENGR)","GENOVA G L","25","20254","0100",""
"WRIT    107M -1","0","A2 (L&S), A2 (ENGR)","","25","20254","0100","Closed"
"WRIT    107M -2","0","A2 (L&S), A2 (ENGR)","WHITTET E O","25","20254","0200",""
"WRIT    107M -3","0","A2 (L&S), A2 (ENGR)","WHITTET E O","25","20254","0300",""
"WRIT    109ED-1","0","A2 (L&S), A2 (ENGR)","WARWICK N L","25","20254","0100",""
"WRIT    109F -1","0","A2 (L&S)","THOMAS C","25","20254","0100",""
"WRIT    109F -2","0","A2 (L&S)","THOMAS C","25","20254","0200",""
"WRIT    109HP-1","0","A2 (L&S), A2 (ENGR)","ZISA J E","25","20254","0100",""
"WRIT    109HU-1","0","A2 (L&S)","HIRSCH S A","25","20254","0100",""
"WRIT    109SS-1","0","A2 (L&S)","","25","20254","0100","Closed"
"WRIT    109ST-2","0","A2 (ENGR), A2 (L&S)","STANSELL A","25","20254","0200",""
"WRIT    109V -1","0","A2 (L&S)","HARRIS D R","25","20254","0100",""
"WRIT    109V -2","0","A2 (L&S)","HARRIS D R","25","20254","0200",""
"WRIT    124  -1","0","","WILLIAMS A M","25","20254","0100",""
"WRIT    131A -1","0","","","25","20254","0100","Closed"
"WRIT    160  -1","0","WRT (ENGR), WRT (L&S)","SAUR E H","25","20254","0100",""
"WRIT    199  -1","0","","","10","20254","0100",""
"WRIT    280AA-1","0","","BAILLARGEON K","15","20254","0100",""
"WRIT    502A -1","0","","HARRIS D R","25","20254","0100",""
"ART       1A -1","0","F (ENGR), F (L&S), WRT (ENGR), WRT (L&S)","TASCHIAN H J","50","20254","0100",""
"ART       1A -1","0","F (ENGR), F (L&S), WRT (ENGR), WRT (L&S)","","25","20254","0101",""
"ART       1A -1","0","F (ENGR), F (L&S), WRT (ENGR), WRT (L&S)","","25","20254","0102",""
"ART       1C -1","0","","MOULTON S M","150","20254","0100",""
"ART       7B -1","0","","LUKAS A V","75","20254","0100",""
"ART       7B -1","0","","","25","20254","0101",""
"ART       7B -1","0","","","25","20254","0102",""
"ART       7B -1","0","","","25","20254","0103",""
"ART       7C -1","0","","GARCIA K","75","20254","0100",""
"ART       7C -1","0","","","25","20254","0101",""
"ART       7C -1","0","","","25","20254","0102",""
"ART       7C -1","0","","","25","20254","0103",""
"ART      10  -1","0","","GLOVER Y H","18","20254","0100",""
"ART      18  -1","0","","BELTZ E A","18","20254","0100",""
"ART      32  -1","0","","VANDERPOOL J","15","20254","0100",""
"ART     100  -1","0","","GLOVER Y H","18","20254","0100",""
"ART     101  -1","0","","CALLISTER J","15","20254","0100",""
"ART     117  -1","0","","BELTZ E A","18","20254","0100",""
"ART     125  -1","0","F (L&S), F (ENGR)","VANDERPOOL J","25","20254","0100",""
"ART     130  -1","0","","TASCHIAN H J","25","20254","0100",""
"ART     136  -1","0","","FULBECK L K","15","20254","0100",""
"ART     189A -1","0","","SUSKO T G","5","20254","0100",""
"ART     192ES-1","0","","","10","20254","0100",""
"ART     196  -1","0","","JEVBRATT L V","10","20254","0100",""
"ART     199  -1","0","","","10","20254","0100",""
"ART     199RA-1","0","","","10","20254","0100",""
"ART     244  -1","0","","MOULTON S M","15","20254","0100",""
"ART     245  -1","0","","DJOUINI I","15","20254","0100",""
"ART     261  -1","0","","GARCIA K","15","20254","0100",""
"ART     501  -1","0","","","17","20254","0100",""
"ART     591A -1","0","","","0","20254","0100",""
"ART     593MS-1","0","","","10","20254","0100",""
"ART     594  -1","0","","","15","20254","0100",""
"ART     595  -1","0","","","15","20254","0100",""
"ESM     203  -1","0","","STEVENSON-MIC, JASECHKO S A","100","20254","0100",""
"ESM     203  -1","0","","","20","20254","0101",""
"ESM     203  -1","0","","","20","20254","0102",""
"ESM     203  -1","0","","","20","20254","0103",""
"ESM     203  -1","0","","","20","20254","0104",""
"ESM     206  -1","0","","JERDE C L","100","20254","0100",""
"ESM     206  -1","0","","JERDE C L","35","20254","0101",""
"ESM     206  -1","0","","JERDE C L","35","20254","0102",""
"ESM     210  -1","0","","COTTER E E, MASANET E R","100","20254","0100",""
"ESM     210  -1","0","","","20","20254","0101",""
"ESM     210  -1","0","","","20","20254","0102",""
"ESM     210  -1","0","","","20","20254","0103",""
"ESM     210  -1","0","","","20","20254","0104",""
"ESM     216  -1","0","","DUDNEY J C","15","20254","0100",""
"ESM     219  -1","0","","HOLDEN P A","20","20254","0100",""
"ESM     219  -1","0","","","20","20254","0101",""
"ESM     224  -1","0","","KELLER A A","22","20254","0100",""
"ESM     231  -1","0","","COTTER E E","30","20254","0100",""
"ESM     240  -1","0","","HANNAH L J","21","20254","0100",""
"ESM     245  -1","0","","PLANTINGA A","48","20254","0100",""
"ESM     257  -1","0","","HISLOP K","42","20254","0100",""
"ESM     270  -1","0","","LARSEN A E","30","20254","0100",""
"ESM     270P -1","0","","LEE B","30","20254","0100",""
"ESM     271  -1","0","","SWALEC C M","25","20254","0100",""
"ESM     288  -1","0","","GEYER R","48","20254","0100",""
"ESM     292  -1","0","","PHILLIPS A A","25","20254","0100",""
"ESM     293  -1","0","","DAVIS S A","25","20254","0100",""
"ESM     293  -1","0","","","25","20254","0101",""
"ESM     298  -1","0","","COTTER E E","10","20254","0100",""
"ESM     401B -1","0","","KELLER A A","5","20254","0100",""
"ESM     401B -2","0","","POTOSKI M","4","20254","0200",""
"ESM     401B -3","0","","CHAKRABORTY J","5","20254","0300",""
"ESM     401B -4","0","","KENDALL B E","5","20254","0400",""
"ESM     401B -5","0","","DUDNEY J C","5","20254","0500",""
"ESM     401B -6","0","","GEYER R","4","20254","0600",""
"ESM     401B -7","0","","FREE C","5","20254","0700",""
"ESM     401B -8","0","","ANDERSON S","5","20254","0800",""
"ESM     401B -9","0","","STEVENSON-MIC","4","20254","0900",""
"ESM     401B -10","0","","BUNTAINE M T","5","20254","1000",""
"ESM     401B -11","0","","PLANTINGA A","5","20254","1100",""
"ESM     401B -12","0","","MASANET E R","5","20254","1200",""
"ESM     401B -13","0","","TAGUE C","5","20254","1300",""
"ESM     401B -14","0","","LENIHAN H S","5","20254","1400",""
"ESM     402B -1","0","","COTTER E E, FREE C","4","20254","0100",""
"ESM     402B -2","0","","COTTER E E, MENG K C","2","20254","0200",""
"ESM     402B -3","0","","COTTER E E, HOLDEN P A","2","20254","0300",""
"ESM     410  -1","0","","GAINES S","5","20254","0100","Closed"
"ESM     437  -1","0","","PHILLIPS A A","29","20254","0100",""
"ESM     437  -1","0","","PHILLIPS A A","15","20254","0101",""
