"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"MATH     34B -2","12","C (L&S), QNT (L&S)","","22","20253","0202",""
"MATH    104A -1","50","","","50","20253","0100",""
"MATH    104B -1","35","","","50","20253","0100",""
"MATH    104C -1","23","","CENICEROS H","50","20253","0100",""
"MATH    108A -1","31","","SCHLEY N B","50","20253","0100",""
"MATH    108B -1","49","","SCHLEY N B","50","20253","0100",""
"MATH    117  -1","23","","HOSSEINKHAN A","49","20253","0100",""
"MATH    117  -2","54","","CASTEELS K L","60","20253","0200",""
"MATH    119A -1","50","","ZHAO XIAOLEI","50","20253","0100",""
"MATH    119B -1","26","","LANDRY T B","50","20253","0100",""
"MATH    122A -1","13","","SCHLEY N B","50","20253","0100",""
"MATH    124A -1","50","","","50","20253","0100",""
"MATH    124B -1","22","","LABUTIN D A","50","20253","0100",""
"MATH    145  -1","20","","ZHAO XIAOLEI","50","20253","0100",""
"MATH    147A -1","28","","LABUTIN D A","50","20253","0100",""
"MATH    193  -1","0","","","10","20253","0100",""
"MATH    197A -1","0","","","10","20253","0100",""
"MATH    197B -1","0","","","10","20253","0100",""
"MATH    199  -1","0","","","10","20253","0100",""
"MATH    199RA-1","0","","","10","20253","0100",""
"MATH    596  -1","0","","","5","20253","0100",""
"MATRL   101  -1","8","","BEGLEY M R","28","20253","0100",""
"MATRL   101  -1","8","","","28","20253","0101",""
"MATRL   290  -1","0","","","15","20253","0100",""
"MATRL   493  -1","0","","","99","20253","0100",""
"MATRL   501  -1","0","","","99","20253","0100",""
"MATRL   596  -1","0","","","5","20253","0100",""
"MATRL   598  -1","0","","","20","20253","0100",""
"MATRL   599  -1","0","","","20","20253","0100",""
"ME       14  -1","7","","BEGLEY M R","30","20253","0100",""
"ME       15  -1","10","","BELTZ G","25","20253","0100",""
"ME       17  -1","13","","GIBOU F G","30","20253","0100",""
"ME       95  -1","0","","","35","20253","0100",""
"ME       97  -1","0","","","35","20253","0100",""
"ME       99  -1","0","","","35","20253","0100",""
"ME      193  -1","0","","","30","20253","0100",""
"ME      197  -1","0","","","30","20253","0100",""
"ME      199  -1","0","","","20","20253","0100",""
"ME      200P -1","0","","","25","20253","0100",""
"ME      596  -1","0","","","10","20253","0100",""
"ME      597  -1","0","","","20","20253","0100",""
"ME      598  -1","0","","","10","20253","0100",""
"ME      599  -1","0","","","10","20253","0100",""
"MUS      11  -1","15","F (L&S), F (ENGR)","TA T B","40","20253","0100",""
"MUS      11  -1","5","F (L&S), F (ENGR)","NOBUMORI C","20","20253","0101",""
"MUS      11  -1","10","F (L&S), F (ENGR)","NOBUMORI C","20","20253","0102",""
"MUS      11  -2","10","F (L&S), F (ENGR)","MASON-NGUYEN","20","20253","0200",""
"MUS      11  -2","6","F (L&S), F (ENGR)","REINER E E","10","20253","0201",""
"MUS      11  -2","0","F (L&S), F (ENGR)","","0","20253","0202","Closed"
"MUS      11  -2","4","F (L&S), F (ENGR)","REINER E E","10","20253","0203",""
"MUS      11  -2","0","F (L&S), F (ENGR)","","0","20253","0204","Closed"
"MUS      15  -1","63","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","STUSSY C","80","20253","0100",""
"MUS      15  -1","18","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","","20","20253","0101",""
"MUS      15  -1","19","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","","20","20253","0102",""
"MUS      15  -1","19","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","","20","20253","0103",""
"MUS      15  -1","7","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","","20","20253","0104",""
"MUS      15  -2","45","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","STUSSY C","52","20253","0200",""
"MUS      15  -2","12","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","","13","20253","0201",""
"MUS      15  -2","13","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","","13","20253","0202",""
"MUS      15  -2","8","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","","13","20253","0203",""
"MUS      15  -2","12","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","","13","20253","0204",""
"MUS      16  -1","14","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","RADNA R","40","20253","0100",""
"MUS      16  -1","10","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","RAMSEY C B","20","20253","0101",""
"MUS      16  -1","4","F (L&S), F (ENGR), WRT (L&S), WRT (ENGR)","RAMSEY C B","20","20253","0102",""
"MUS     114  -1","32","F (L&S), F (ENGR), WRT (ENGR), WRT (L&S)","MALVINNI D","40","20253","0100",""
"MUS     114  -1","19","F (L&S), F (ENGR), WRT (ENGR), WRT (L&S)","LAWSON B D","20","20253","0101",""
"MUS     114  -1","13","F (L&S), F (ENGR), WRT (ENGR), WRT (L&S)","LAWSON B D","20","20253","0102",""
"MUS     599A -1","0","","","15","20253","0100",""
"PHIL      1  -1","22","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","KORMAN D Z","30","20253","0100",""
"PHIL      1  -1","12","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","RANDALL R W","15","20253","0101",""
"PHIL      1  -1","10","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","RANDALL R W","15","20253","0102",""
"PHIL      3  -1","15","E (L&S), E (ENGR)","COLTRO DEMART","54","20253","0100",""
"PHIL      3  -1","11","E (L&S), E (ENGR)","THOMASON T L","18","20253","0101",""
"PHIL      3  -1","4","E (L&S), E (ENGR)","THOMASON T L","18","20253","0102",""
"PHIL      3  -1","0","E (L&S), E (ENGR)","THOMASON T L","18","20253","0103",""
"PHIL      4  -1","23","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","GREEN E J","50","20253","0100",""
"PHIL      4  -1","16","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","ESCALANTE DIA","25","20253","0101",""
"PHIL      4  -1","7","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","ESCALANTE DIA","25","20253","0102",""
"PHIL      4  -2","17","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","GONTARYUK K","50","20253","0200",""
"PHIL      4  -2","11","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","","25","20253","0201",""
"PHIL      4  -2","6","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","","25","20253","0202",""
"PHIL      7  -1","8","WRT (ENGR), WRT (L&S)","NORTON P R","50","20253","0100",""
"PHIL      7  -1","7","WRT (ENGR), WRT (L&S)","CORREA GOENAG","25","20253","0101",""
"PHIL      7  -1","1","WRT (ENGR), WRT (L&S)","CORREA GOENAG","25","20253","0102",""
"PHIL    100A -1","14","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","HRISTIENKO L","50","20253","0100",""
"PHIL    100A -1","9","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","BALOCH S","25","20253","0101",""
"PHIL    100A -1","5","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","BALOCH S","25","20253","0102",""
"PHIL    100D -1","50","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","NEIDLINGER J","50","20253","0100",""
"PHIL    100D -1","25","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","BALOCH S","25","20253","0101",""
"PHIL    100D -1","25","WRT (L&S), WRT (ENGR), E (L&S), E (ENGR)","BALOCH S","25","20253","0102",""
"PHIL    100F -1","14","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","","50","20253","0100",""
"PHIL    100F -1","10","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","DAVIES M E","25","20253","0101",""
"PHIL    100F -1","4","E (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","DAVIES M E","25","20253","0102",""
"PHIL    117  -1","25","","DYCK K V","35","20253","0100",""
"PHIL    141  -1","33","","GAO K","35","20253","0100",""
"PHIL    149  -1","21","","FU Y","35","20253","0100",""
"PHIL    192  -1","0","","","20","20253","0100",""
"PHIL    199  -1","0","","","5","20253","0100",""
"PHIL    596  -1","0","","SALMON N U","30","20253","0100",""
"PHIL    599  -1","0","","","4","20253","0100",""
"PHYS      6A -1","274","QNT (L&S), C (L&S)","FREUND E G","286","20253","0100",""
"PHYS      6AL-1","24","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","0100",""
"PHYS      6AL-2","24","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","0200",""
"PHYS      6AL-3","24","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","0300",""
"PHYS      6AL-4","24","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","0400",""
"PHYS      6AL-5","24","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","0500",""
"PHYS      6AL-6","24","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","0600",""
"PHYS      6AL-7","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","0700","Closed"
"PHYS      6AL-8","0","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","0800","Closed"
"PHYS      6AL-9","24","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","0900",""
"PHYS      6AL-10","24","QNT (L&S), C (L&S)","POPESCU P F, MAZIN B A","24","20253","1000",""
"PHYS      6B -1","201","C (L&S), QNT (L&S)","OEHLMANN P","286","20253","0100",""
"PHYS      6BL-1","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0100",""
"PHYS      6BL-2","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0200",""
"PHYS      6BL-3","21","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0300",""
"PHYS      6BL-4","23","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0400",""
"PHYS      6BL-5","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0500",""
"PHYS      6BL-6","18","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0600",""
"PHYS      6BL-7","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0700","Closed"
"PHYS      6BL-8","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0800","Closed"
"PHYS      6BL-9","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0900",""
"PHYS      6BL-10","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","1000",""
"PHYS      6C -1","234","C (L&S), QNT (L&S)","FREUND E G","286","20253","0100",""
"PHYS      6CL-1","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0100",""
"PHYS      6CL-2","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0200",""
"PHYS      6CL-3","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0300",""
"PHYS      6CL-4","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0400",""
"PHYS      6CL-5","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0500",""
"PHYS      6CL-6","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0600",""
"PHYS      6CL-7","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0700","Closed"
"PHYS      6CL-8","0","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0800","Closed"
"PHYS      6CL-9","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","0900",""
"PHYS      6CL-10","24","C (L&S), QNT (L&S)","POPESCU P F, MAZIN B A","24","20253","1000",""
"PHYS      7A -1","67","","POPESCU P F","94","20253","0100",""
"PHYS      7A -1","45","","","45","20253","0101",""
"PHYS      7A -1","22","","","45","20253","0102",""
"PHYS      7B -1","70","","POPESCU P F","94","20253","0100",""
"PHYS      7B -1","45","","","45","20253","0101",""
"PHYS      7B -1","25","","","45","20253","0102",""
"PHYS     99  -1","0","","","0","20253","0100",""
"PHYS    100A -1","29","","CARLSON J M","50","20253","0100",""
"PHYS    100A -1","0","","","30","20253","0101","Closed"
"PHYS    100A -1","29","","","29","20253","0102",""
"PHYS    103  -1","24","","BANTA I C","50","20253","0100",""
"PHYS    103  -1","0","","","25","20253","0101","Closed"
"PHYS    103  -1","24","","","25","20253","0102",""
"PHYS    104  -1","24","","BIBILASHVILI","48","20253","0100",""
"PHYS    104  -1","0","","","30","20253","0101","Closed"
"PHYS    104  -1","24","","","25","20253","0102",""
"PHYS    110A -1","25","","BANTA I C","50","20253","0100",""
"PHYS    110A -1","25","","","25","20253","0101",""
"PHYS    110A -1","0","","","25","20253","0102","Closed"
"PHYS    110B -1","23","","BANTA I C","50","20253","0100",""
"PHYS    110B -1","12","","","25","20253","0101",""
"PHYS    110B -1","11","","","25","20253","0102",""
"PHYS    115A -1","31","","BIBILASHVILI","48","20253","0100",""
"PHYS    115A -1","30","","","30","20253","0101",""
"PHYS    115A -1","1","","","30","20253","0102","Closed"
"PHYS    128AL-1","7","WRT (L&S), WRT (ENGR)","LIPMAN E A","24","20253","0100",""
"PHYS    129L -1","8","","LIPMAN E A","30","20253","0100",""
"PHYS    129L -1","8","","","15","20253","0101",""
"PHYS    129L -1","0","","","15","20253","0102","Closed"
"PHYS    142L -1","0","","","0","20253","0100",""
"PHYS    143L -1","0","","","0","20253","0100",""
"PHYS    144L -1","0","","","0","20253","0100",""
"PHYS    145L -1","0","","","50","20253","0100",""
"PHYS    198  -1","0","","","5","20253","0100",""
"PHYS    199  -1","0","","","50","20253","0100",""
"PHYS    596  -1","0","","","50","20253","0100",""
"PHYS    599  -1","0","","","1","20253","0100",""
"POL S     1  -1","45","WRT (L&S), WRT (ENGR)","","44","20253","0100",""
"POL S     1  -1","11","WRT (L&S), WRT (ENGR)","","11","20253","0101",""
"POL S     1  -1","11","WRT (L&S), WRT (ENGR)","","11","20253","0102",""
"POL S     1  -1","12","WRT (L&S), WRT (ENGR)","","11","20253","0103",""
"POL S     1  -1","11","WRT (L&S), WRT (ENGR)","","11","20253","0104",""
"POL S     6  -1","26","","","60","20253","0100",""
"POL S     6  -1","9","","","15","20253","0101",""
"POL S     6  -1","9","","","15","20253","0102",""
"POL S     6  -1","5","","","15","20253","0103",""
"POL S     6  -1","3","","","15","20253","0104",""
"POL S     7  -1","26","WRT (L&S), WRT (ENGR)","","60","20253","0100",""
"POL S     7  -1","7","WRT (L&S), WRT (ENGR)","","15","20253","0101",""
"POL S     7  -1","13","WRT (L&S), WRT (ENGR)","","15","20253","0102",""
"POL S     7  -1","1","WRT (L&S), WRT (ENGR)","","15","20253","0103",""
"POL S     7  -1","5","WRT (L&S), WRT (ENGR)","","15","20253","0104",""
"POL S    12  -1","17","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","NALL C M","30","20253","0100",""
"POL S    12  -1","10","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","15","20253","0101",""
"POL S    12  -1","7","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","","15","20253","0102",""
"POL S    99  -1","0","","","5","20253","0100",""
"POL S   101  -1","30","","","30","20253","0100",""
"POL S   145  -1","31","D (ENGR), D (L&S), WRT (ENGR), WRT (L&S)","","30","20253","0100","Closed"
"POL S   186  -1","27","","","30","20253","0100","Closed"
"POL S   192  -1","0","","","26","20253","0100",""
"POL S   199  -1","0","","","20","20253","0100",""
"POL S   199RA-1","0","","","5","20253","0100",""
"POL S   596  -1","0","","","10","20253","0100",""
"POL S   598  -1","0","","","10","20253","0100",""
"POL S   599  -1","0","","","10","20253","0100",""
"PORT    195  -1","0","","","5","20253","0100",""
"PORT    199  -1","0","","","10","20253","0100",""
"PORT    599AA-1","0","","","5","20253","0100",""
"PSY      10A -1","77","WRT (L&S), WRT (ENGR)","","100","20253","0100",""
"PSY      10A -1","25","WRT (L&S), WRT (ENGR)","","25","20253","0101",""
"PSY      10A -1","25","WRT (L&S), WRT (ENGR)","","25","20253","0102",""
"PSY      10A -1","14","WRT (L&S), WRT (ENGR)","","25","20253","0103",""
"PSY      10A -1","13","WRT (L&S), WRT (ENGR)","","25","20253","0104",""
"PSY      10A -2","69","WRT (L&S), WRT (ENGR)","HUERTA J","100","20253","0200",""
"PSY      10A -2","23","WRT (L&S), WRT (ENGR)","","25","20253","0201",""
"PSY      10A -2","21","WRT (L&S), WRT (ENGR)","","25","20253","0202",""
"PSY      10A -2","19","WRT (L&S), WRT (ENGR)","","25","20253","0203",""
"PSY      10A -2","6","WRT (L&S), WRT (ENGR)","","25","20253","0204",""
"PSY      10B -1","64","","LI L J","100","20253","0100",""
"PSY      10B -1","25","","","25","20253","0101",""
"PSY      10B -1","24","","","25","20253","0102",""
"PSY      10B -1","12","","","25","20253","0103",""
"PSY      10B -1","3","","","25","20253","0104",""
"PSY      10B -2","100","","CATENA T M","100","20253","0200",""
"PSY      10B -2","25","","","25","20253","0201",""
"PSY      10B -2","25","","","25","20253","0202",""
"PSY      10B -2","25","","","25","20253","0203",""
"PSY      10B -2","25","","","25","20253","0204",""
"PSY      98  -1","0","","","1","20253","0100",""
"PSY      99  -1","0","","","1","20253","0100",""
"PSY      99P -1","0","","","1","20253","0100",""
"PSY     102  -1","72","D (ENGR), D (L&S)","","75","20253","0100",""
"PSY     102  -2","75","D (ENGR), D (L&S)","GIFFIN H L","75","20253","0200",""
"PSY     105  -1","44","D (ENGR), D (L&S)","IMMEL B A","75","20253","0100",""
"PSY     105  -2","56","D (ENGR), D (L&S)","YANG C A","75","20253","0200",""
"PSY     106  -1","52","C (L&S)","CANO F J","75","20253","0100",""
"PSY     106  -2","40","C (L&S)","HAIMAN J H","75","20253","0200",""
"PSY     108  -1","21","C (L&S)","URIE M H","75","20253","0100",""
"PSY     108  -2","20","C (L&S)","URIE M H","75","20253","0200",""
"PSY     111  -1","90","","ZIMET M J","90","20253","0100",""
"PSY     120L -1","0","WRT (L&S), WRT (ENGR)","","40","20253","0100","Closed"
"PSY     120L -1","0","WRT (L&S), WRT (ENGR)","","20","20253","0101","Closed"
"PSY     120L -1","0","WRT (L&S), WRT (ENGR)","","20","20253","0102","Closed"
"PSY     124  -1","0","","HOERBERG D L","60","20253","0100","Closed"
"PSY     133  -1","75","","SCUDDER S L","75","20253","0100",""
"PSY     143  -1","50","","","50","20253","0100",""
"PSY     149  -1","50","","","50","20253","0100",""
"PSY     154  -1","50","","GIFFIN H L","50","20253","0100",""
"PSY     155  -1","50","","SOSA-COLINDRE","50","20253","0100",""
"PSY     197A -1","0","","","0","20253","0100",""
"PSY     197B -1","0","","","0","20253","0100",""
"PSY     197C -1","0","","","0","20253","0100",""
"PSY     198  -1","0","","","10","20253","0100",""
"PSY     199  -1","0","","","10","20253","0100",""
"PSY     199P -1","0","","","1","20253","0100",""
"PSY     596  -1","0","","","10","20253","0100",""
"PSY     597  -1","0","","","10","20253","0100",""
"PSY     598  -1","0","","","10","20253","0100",""
"PSY     599  -1","0","","","6","20253","0100",""
"RG ST     1  -1","6","WRT (ENGR), WRT (L&S), E (L&S), E (ENGR)","HAMBURGER M C","30","20253","0100",""
"RG ST     4  -1","10","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","STEPHENSON J","35","20253","0100",""
"RG ST     4  -2","17","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","STEAVU-BALINT","15","20253","0200",""
"RG ST     7  -1","8","AMH (UCSB), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","HANLON E","25","20253","0100",""
"RG ST    21  -1","0","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","ZABEL R S","25","20253","0100",""
"RG ST    21  -1","0","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","","0","20253","0101",""
"RG ST    98  -1","0","","AFARY J","10","20253","0100",""
"RG ST    98  -2","0","","AFARY J","10","20253","0200",""
"RG ST   101  -1","19","E (L&S), E (ENGR)","HALE E R","25","20253","0100",""
"RG ST   110  -1","11","G (L&S), G (ENGR)","BRAUNSTEIN E","25","20253","0100",""
"RG ST   195  -1","0","","","10","20253","0100",""
"RG ST   199  -1","0","","","10","20253","0100",""
"RG ST   199RA-1","0","","","10","20253","0100",""
"RG ST   296  -1","0","","","0","20253","0100",""
"RG ST   596  -1","0","","","20","20253","0100",""
"RG ST   597  -1","0","","","5","20253","0100",""
"RG ST   598  -1","0","","","10","20253","0100",""
"RG ST   599  -1","0","","","30","20253","0100",""
"RG ST   599AA-1","0","","","10","20253","0100",""
"SOC       1  -1","22","D (ENGR), D (L&S)","","80","20253","0100",""
"SOC       1  -1","5","D (ENGR), D (L&S)","","20","20253","0101",""
"SOC       1  -1","8","D (ENGR), D (L&S)","","20","20253","0102",""
"SOC       1  -1","4","D (ENGR), D (L&S)","","20","20253","0103",""
"SOC       1  -1","5","D (ENGR), D (L&S)","","20","20253","0104",""
"SOC       1  -2","12","D (ENGR), D (L&S)","","32","20253","0200",""
"SOC       1  -2","3","D (ENGR), D (L&S)","","8","20253","0201",""
"SOC       1  -2","2","D (ENGR), D (L&S)","","8","20253","0202",""
"SOC       1  -2","6","D (ENGR), D (L&S)","","8","20253","0203",""
"SOC       1  -2","1","D (ENGR), D (L&S)","","8","20253","0204",""
"SOC      10  -1","0","QNT (L&S), WRT (L&S), WRT (ENGR)","ARENAS VELAZQ","60","20253","0100",""
"SOC      91  -1","0","","","5","20253","0100",""
"SOC      91  -2","0","","","5","20253","0200",""
"SOC      99  -1","0","","","10","20253","0100",""
"SOC     108C -1","30","","","30","20253","0100",""
"SOC     108C -1","15","","","15","20253","0101",""
"SOC     108C -1","15","","","15","20253","0102",""
"SOC     108C -2","30","","","30","20253","0200",""
"SOC     108C -2","15","","","15","20253","0201",""
"SOC     108C -2","15","","","15","20253","0202",""
"SOC     122  -1","90","","TUROWETZ J","90","20253","0100",""
"SOC     126  -1","90","","KORNBERG D N","90","20253","0100",""
"SOC     128  -1","90","ETH (L&S), ETH (ENGR), ETH (CRST), WRT (L&S), WRT (ENGR)","TUROWETZ J","90","20253","0100",""
"SOC     145  -1","47","","","90","20253","0100",""
"SOC     147  -1","88","","NIELSEN E S","90","20253","0100",""
"SOC     153  -1","55","ETH (L&S), ETH (ENGR), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","SEGURA D A","90","20253","0100",""
"SOC     155  -1","29","","","90","20253","0100",""
"SOC     164  -1","90","","RAYMOND E","90","20253","0100",""
"SOC     170  -1","58","WRT (L&S), WRT (ENGR)","MARTINEZ A A","90","20253","0100",""
"SOC     173  -1","36","","","90","20253","0100",""
"SOC     185E -1","90","","RAYMOND G","90","20253","0100",""
"SOC     185S -1","34","","","90","20253","0100",""
"SOC     190A -1","0","","","5","20253","0100",""
"SOC     190A -2","0","","","5","20253","0200",""
"SOC     191CA-1","0","","","10","20253","0100",""
"SOC     198  -1","0","","","10","20253","0100",""
"SOC     199  -1","0","","","10","20253","0100",""
"SOC     199RA-1","0","","","15","20253","0100",""
"SOC     596  -1","0","","","10","20253","0100",""
"SOC     597  -1","0","","","10","20253","0100",""
"SOC     598  -1","0","","","10","20253","0100",""
"SOC     599  -1","0","","","2","20253","0100",""
"SPAN    126  -1","50","F (L&S), F (ENGR)","GRASSET MOREL","50","20253","0100",""
"SPAN    139  -1","30","ETH (L&S), ETH (ENGR), ETH (CRST), G (L&S), G (ENGR)","GUYTON ACOSTA","30","20253","0100",""
"SPAN    177  -1","16","E (L&S), E (ENGR), NWC (L&S), NWC (ENGR)","LUPI J P","30","20253","0100",""
"SPAN    195  -1","0","","","5","20253","0100",""
"SPAN    196  -1","0","","","10","20253","0100",""
"SPAN    199  -1","0","","","15","20253","0100",""
"SPAN    596  -1","0","","","6","20253","0100",""
"SPAN    599  -1","0","","","20","20253","0100",""
"PSTAT     5A -1","16","QNT (L&S), C (L&S)","","75","20253","0100",""
"PSTAT     5A -1","7","QNT (L&S), C (L&S)","","25","20253","0101",""
"PSTAT     5A -1","5","QNT (L&S), C (L&S)","","25","20253","0102",""
"PSTAT     5A -1","4","QNT (L&S), C (L&S)","","25","20253","0103",""
"PSTAT     5A -2","22","QNT (L&S), C (L&S)","","60","20253","0200",""
"PSTAT     5A -2","13","QNT (L&S), C (L&S)","","20","20253","0201",""
"PSTAT     5A -2","2","QNT (L&S), C (L&S)","","20","20253","0202",""
"PSTAT     5A -2","7","QNT (L&S), C (L&S)","","20","20253","0203",""
"PSTAT     5LS-1","55","C (L&S), QNT (L&S)","MILLER J B","75","20253","0100",""
"PSTAT     5LS-1","25","C (L&S), QNT (L&S)","","25","20253","0101",""
"PSTAT     5LS-1","14","C (L&S), QNT (L&S)","","25","20253","0102",""
"PSTAT     5LS-1","16","C (L&S), QNT (L&S)","","25","20253","0103",""
"PSTAT     8  -1","11","","JIN BOTAO","50","20253","0100",""
"PSTAT     8  -1","5","","","25","20253","0101",""
"PSTAT     8  -1","6","","","25","20253","0102",""
"PSTAT     8  -2","11","","ESCOBAR PARRA","40","20253","0200",""
"PSTAT     8  -2","11","","","25","20253","0201",""
"PSTAT     8  -2","0","","","25","20253","0202",""
"PSTAT    10  -1","23","","PANDEY P","75","20253","0100",""
"PSTAT    10  -1","3","","","25","20253","0101",""
"PSTAT    10  -1","4","","","25","20253","0102",""
"PSTAT    10  -1","16","","","25","20253","0103",""
"PSTAT    10  -2","16","","INSTON J R","65","20253","0200",""
"PSTAT    10  -2","10","","","25","20253","0201",""
"PSTAT    10  -2","3","","","25","20253","0202",""
"PSTAT    10  -2","3","","","25","20253","0203",""
"PSTAT   100  -1","50","","","50","20253","0100",""
"PSTAT   100  -1","25","","","25","20253","0101",""
"PSTAT   100  -1","25","","","25","20253","0102",""
"PSTAT   120A -1","37","","PANDEY P","100","20253","0100",""
"PSTAT   120A -1","2","","","25","20253","0101",""
"PSTAT   120A -1","3","","","25","20253","0102",""
"PSTAT   120A -1","10","","","25","20253","0103",""
"PSTAT   120A -1","22","","","25","20253","0104",""
"PSTAT   120B -1","37","","","100","20253","0100",""
"PSTAT   120B -1","1","","","25","20253","0101",""
"PSTAT   120B -1","1","","","25","20253","0102",""
"PSTAT   120B -1","12","","","25","20253","0103",""
"PSTAT   120B -1","23","","","25","20253","0104",""
"PSTAT   120B -2","23","","","100","20253","0200",""
"PSTAT   120B -2","1","","","25","20253","0201",""
"PSTAT   120B -2","3","","","25","20253","0202",""
"PSTAT   120B -2","5","","","25","20253","0203",""
"PSTAT   120B -2","14","","","25","20253","0204",""
"PSTAT   120C -1","100","","COBURN K M","100","20253","0100",""
"PSTAT   120C -1","26","","","25","20253","0101",""
"PSTAT   120C -1","25","","","25","20253","0102",""
"PSTAT   120C -1","25","","","25","20253","0103",""
"PSTAT   120C -1","24","","","25","20253","0104",""
"PSTAT   126  -1","36","","BARACALDO LAN","50","20253","0100",""
"PSTAT   126  -1","12","","","25","20253","0101",""
"PSTAT   126  -1","24","","","25","20253","0102",""
"PSTAT   126  -2","50","","GRIGORIAN K","50","20253","0200",""
"PSTAT   126  -2","25","","","25","20253","0201",""
"PSTAT   126  -2","25","","","25","20253","0202",""
"PSTAT   130  -1","5","","SWENSON J S","50","20253","0100",""
"PSTAT   130  -1","5","","","25","20253","0101",""
"PSTAT   130  -1","0","","","25","20253","0102",""
"PSTAT   130  -2","28","","SWENSON J S","50","20253","0200",""
"PSTAT   130  -2","17","","","25","20253","0201",""
"PSTAT   130  -2","11","","","25","20253","0202",""
