"COURSEID","ENROLLED","GES","INSTRUCTOR","MAXENROLL","QUARTER","SECTION","STATUS"
"POL S   173  -1","63","","FREEMAN L A","60","20252","0100",""
"POL S   173  -1","21","","BUSSIERES B","20","20252","0101",""
"POL S   173  -1","22","","BUSSIERES B","20","20252","0102",""
"POL S   173  -1","20","","BUSSIERES B","20","20252","0103",""
"POL S   176  -1","59","","STOKES L C","60","20252","0100",""
"POL S   176  -1","17","","LOMOV D","20","20252","0101",""
"POL S   176  -1","21","","LOMOV D","20","20252","0102",""
"POL S   176  -1","21","","LOMOV D","20","20252","0103",""
"POL S   178  -1","57","","BIMBER B","60","20252","0100",""
"POL S   178  -1","17","","CERVANTES D","20","20252","0101",""
"POL S   178  -1","19","","CERVANTES D","20","20252","0102",""
"POL S   178  -1","21","","CERVANTES D","20","20252","0103",""
"POL S   187  -1","57","","KEUM T","60","20252","0100",""
"POL S   187  -1","18","","GEBREYESUS T","20","20252","0101",""
"POL S   187  -1","19","","GEBREYESUS T","20","20252","0102",""
"POL S   187  -1","20","","GEBREYESUS T","20","20252","0103",""
"POL S   188  -1","41","","NORRIS A","58","20252","0100","Closed"
"POL S   192  -1","0","","","0","20252","0100",""
"POL S   196  -1","11","","LIEN P","15","20252","0100",""
"POL S   196  -2","0","","RICE A M","10","20252","0200","Closed"
"POL S   197C -1","9","","MASTERSON D T","15","20252","0100",""
"POL S   199  -1","0","","","0","20252","0100",""
"POL S   199RA-1","0","","","1","20252","0100",""
"POL S   207  -1","10","","MASTERSON D T","15","20252","0100",""
"POL S   212  -1","5","","NARANG N","15","20252","0100",""
"POL S   225  -1","2","","COGGINS B L","15","20252","0100",""
"POL S   231  -1","10","","GONZALEZ A","15","20252","0100",""
"POL S   236  -1","5","","BRUHN K","15","20252","0100",""
"POL S   295  -1","9","","MAHDAVI P","15","20252","0100",""
"POL S   500  -1","0","","","25","20252","0100",""
"POL S   502  -1","0","","","25","20252","0100",""
"POL S   504  -1","0","","","15","20252","0100",""
"POL S   594BT-1","0","","RICE A M","5","20252","0100","Closed"
"POL S   594CP-1","8","","NOMIKOS G G","20","20252","0100",""
"POL S   595C -1","0","","","25","20252","0100",""
"POL S   596  -1","0","","","35","20252","0100",""
"POL S   597  -1","0","","","20","20252","0100",""
"POL S   598  -1","0","","","20","20252","0100",""
"POL S   599  -1","0","","","20","20252","0100",""
"PORT      3  -1","12","B (L&S), H (ENGR)","CRAVEIRO DE M","24","20252","0100",""
"PORT      6  -1","9","B (L&S), H (ENGR)","DE ALMEIDA A","20","20252","0100",""
"PORT     16B -1","8","B (L&S)","NASCIMENTO DE","24","20252","0100",""
"PORT    106E -1","15","G (L&S), G (ENGR)","OLIVER E V","17","20252","0100",""
"PORT    130C -1","80","F (ENGR), F (L&S)","CRAVEIRO DE M","80","20252","0100",""
"PORT    145  -1","6","","CRAVEIRO DE M","30","20252","0100",""
"PORT    195  -1","0","","","5","20252","0100",""
"PORT    199  -1","0","","","10","20252","0100",""
"PORT    290  -1","1","","MARQUES-PASCU","10","20252","0100",""
"PORT    591  -1","0","","","5","20252","0100",""
"PORT    592  -1","0","","","15","20252","0100",""
"PORT    593  -1","0","","","5","20252","0100",""
"PORT    596  -1","0","","","10","20252","0100",""
"PORT    597AA-1","0","","","5","20252","0100",""
"PORT    599AA-1","0","","","10","20252","0100",""
"PSY       1  -1","366","D (ENGR), D (L&S)","THAYER B S","400","20252","0100",""
"PSY       1  -1","23","D (ENGR), D (L&S)","PAPADAKIS V","25","20252","0101",""
"PSY       1  -1","25","D (ENGR), D (L&S)","PAPADAKIS V","25","20252","0102",""
"PSY       1  -1","22","D (ENGR), D (L&S)","PAPADAKIS V","25","20252","0103",""
"PSY       1  -1","24","D (ENGR), D (L&S)","LIM D","25","20252","0104",""
"PSY       1  -1","25","D (ENGR), D (L&S)","HAIDER J E","25","20252","0105",""
"PSY       1  -1","25","D (ENGR), D (L&S)","LIM D","25","20252","0106",""
"PSY       1  -1","22","D (ENGR), D (L&S)","HAIDER J E","25","20252","0107",""
"PSY       1  -1","25","D (ENGR), D (L&S)","TSOI C","25","20252","0108",""
"PSY       1  -1","21","D (ENGR), D (L&S)","TSOI C","25","20252","0109",""
"PSY       1  -1","21","D (ENGR), D (L&S)","TSOI C","25","20252","0110",""
"PSY       1  -1","24","D (ENGR), D (L&S)","LIM D","25","20252","0111",""
"PSY       1  -1","13","D (ENGR), D (L&S)","HAIDER J E","25","20252","0112",""
"PSY       1  -1","24","D (ENGR), D (L&S)","HAIDER J E","25","20252","0113",""
"PSY       1  -1","24","D (ENGR), D (L&S)","LIM D","25","20252","0114",""
"PSY       1  -1","24","D (ENGR), D (L&S)","TSOI C","25","20252","0115",""
"PSY       1  -1","24","D (ENGR), D (L&S)","PAPADAKIS V","25","20252","0116",""
"PSY      10A -1","75","WRT (L&S), WRT (ENGR)","BAHAM M E","75","20252","0100",""
"PSY      10A -1","25","WRT (L&S), WRT (ENGR)","HAYES K M","25","20252","0101",""
"PSY      10A -1","25","WRT (L&S), WRT (ENGR)","ZHAO S","25","20252","0102",""
"PSY      10A -1","25","WRT (L&S), WRT (ENGR)","DENG E J","25","20252","0103",""
"PSY      10A -1","0","WRT (L&S), WRT (ENGR)","","25","20252","0104","Closed"
"PSY      10A -2","75","WRT (L&S), WRT (ENGR)","BAHAM M E","75","20252","0200",""
"PSY      10A -2","25","WRT (L&S), WRT (ENGR)","BARBASHOVA N","25","20252","0201",""
"PSY      10A -2","25","WRT (L&S), WRT (ENGR)","URIE M H","25","20252","0202",""
"PSY      10A -2","25","WRT (L&S), WRT (ENGR)","STASIAK J E","25","20252","0203",""
"PSY      10A -2","0","WRT (L&S), WRT (ENGR)","","25","20252","0204","Closed"
"PSY      10B -1","102","","RATNER K G","100","20252","0100",""
"PSY      10B -1","25","","HONEYWELL K M","25","20252","0101",""
"PSY      10B -1","25","","CUI Q","25","20252","0102",""
"PSY      10B -1","26","","LI L J","25","20252","0103",""
"PSY      10B -1","26","","GARG A","25","20252","0104",""
"PSY      10B -2","101","","FEASEL S H","100","20252","0200",""
"PSY      10B -2","26","","BEKIR S","25","20252","0201",""
"PSY      10B -2","25","","OSTLER D N","25","20252","0202",""
"PSY      10B -2","25","","GELBART B J","25","20252","0203",""
"PSY      10B -2","25","","BENKLEY D A","25","20252","0204",""
"PSY      99  -1","0","","","1","20252","0100",""
"PSY      99P -1","0","","","1","20252","0100",""
"PSY     102  -1","350","D (ENGR), D (L&S)","BAHAM M E, CHEN AMBER","350","20252","0100",""
"PSY     106  -1","350","C (L&S)","SCUDDER S L, TOPETE L","350","20252","0100",""
"PSY     108  -1","344","C (L&S)","SPRAGUE T C, HARRISON A H","350","20252","0100",""
"PSY     111  -1","147","","ALEXANDER A S, BRZAC J","149","20252","0100",""
"PSY     120L -1","120","WRT (L&S), WRT (ENGR)","WOODS V E","120","20252","0100",""
"PSY     120L -1","20","WRT (L&S), WRT (ENGR)","YANG C A","20","20252","0101",""
"PSY     120L -1","20","WRT (L&S), WRT (ENGR)","DELGADO C Y","20","20252","0102",""
"PSY     120L -1","20","WRT (L&S), WRT (ENGR)","YOUNG A S","20","20252","0103",""
"PSY     120L -1","20","WRT (L&S), WRT (ENGR)","ORTEGA J R","20","20252","0104",""
"PSY     120L -1","20","WRT (L&S), WRT (ENGR)","ZANG L","20","20252","0105",""
"PSY     120L -1","20","WRT (L&S), WRT (ENGR)","CHAK C A","20","20252","0106","Closed"
"PSY     122  -1","119","","KEIFLIN R P, HAIMAN J H","125","20252","0100",""
"PSY     125  -1","98","","MAYER R E, LEWIS D","100","20252","0100",""
"PSY     129L -1","27","WRT (L&S), WRT (ENGR)","ECKSTEIN M P","30","20252","0100",""
"PSY     129L -1","15","WRT (L&S), WRT (ENGR)","MADINEI S","15","20252","0101",""
"PSY     129L -1","12","WRT (L&S), WRT (ENGR)","KARMAKAR S","15","20252","0102",""
"PSY     132  -1","97","","BEYELER M, STONE H L","115","20252","0100",""
"PSY     134  -1","108","","SZUMLINSKI K, LOPEZ S M","132","20252","0100",""
"PSY     137  -1","143","","MURATA E M, IADIPAOLO A S","145","20252","0100",""
"PSY     138L -1","52","WRT (L&S), WRT (ENGR)","KIPPIN T E","48","20252","0100",""
"PSY     138L -1","14","WRT (L&S), WRT (ENGR)","CANO F J","12","20252","0101",""
"PSY     138L -1","14","WRT (L&S), WRT (ENGR)","LE M S","12","20252","0102",""
"PSY     138L -1","12","WRT (L&S), WRT (ENGR)","SOGBESAN D O","12","20252","0103",""
"PSY     138L -1","12","WRT (L&S), WRT (ENGR)","WANG Y","12","20252","0104",""
"PSY     145  -1","143","","GERMAN T C M, COVENTRY A J","150","20252","0100","Closed"
"PSY     148  -1","232","","KLEIN S B, OSFELD M J","250","20252","0100",""
"PSY     150L -1","65","WRT (L&S), WRT (ENGR)","SHERMAN D A","64","20252","0100",""
"PSY     150L -1","16","WRT (L&S), WRT (ENGR)","GIBBS W C","16","20252","0101",""
"PSY     150L -1","16","WRT (L&S), WRT (ENGR)","LIM J","16","20252","0102",""
"PSY     150L -1","16","WRT (L&S), WRT (ENGR)","FERNANDEZ VIL","16","20252","0103",""
"PSY     153  -1","112","","YU H, KASHYAP M","115","20252","0100",""
"PSY     155L -1","30","WRT (L&S), WRT (ENGR)","RONEY J R","32","20252","0100",""
"PSY     155L -1","15","WRT (L&S), WRT (ENGR)","","16","20252","0101",""
"PSY     155L -1","15","WRT (L&S), WRT (ENGR)","","16","20252","0102",""
"PSY     156L -1","30","","LIBERMAN Z E","30","20252","0100",""
"PSY     156L -1","15","","SERBEST O","15","20252","0101",""
"PSY     156L -1","15","","SODHI S","15","20252","0102",""
"PSY     159  -1","134","D (L&S), D (ENGR)","SHERMAN D A, O'KEEFE D S","145","20252","0100",""
"PSY     160AF-1","94","","FRIDLUND A J, OSFELD M J","200","20252","0100",""
"PSY     161  -1","56","","GOARD M, ACOSTA MENDOZ","80","20252","0100",""
"PSY     163TS-1","88","","SPRAGUE T C, LI YANMING","100","20252","0100",""
"PSY     190L -1","0","","","0","20252","0100",""
"PSY     197A -1","0","","","0","20252","0100",""
"PSY     197B -1","0","","","0","20252","0100",""
"PSY     197C -1","0","","","40","20252","0100",""
"PSY     198  -1","0","","","0","20252","0100",""
"PSY     199  -1","0","","","1","20252","0100",""
"PSY     199P -1","0","","","1","20252","0100",""
"PSY     221C -1","22","","COLLINS N L","20","20252","0100",""
"PSY     221C -1","22","","HARRIS P E","20","20252","0101",""
"PSY     226  -1","4","","WERTZ A","15","20252","0100",""
"PSY     252  -1","8","","KIM H S","15","20252","0100",""
"PSY     590B -1","3","","WOODS V E","15","20252","0100",""
"PSY     590C -1","11","","WOODS V E","20","20252","0100",""
"PSY     592CG-1","9","","MAYER R E","30","20252","0100",""
"PSY     592CP-1","32","","GIESBRECHT B","35","20252","0100",""
"PSY     592DV-1","6","","RONEY J R","30","20252","0100",""
"PSY     592FS-1","23","","","30","20252","0100",""
"PSY     592NB-1","12","","KEIFLIN R P","25","20252","0100",""
"PSY     592QM-1","17","","COLLINS N L","20","20252","0100",""
"PSY     594MG-1","5","","GOARD M","10","20252","0100",""
"PSY     596  -1","0","","","1","20252","0100",""
"PSY     599  -1","0","","","1","20252","0100",""
"RENST   199  -1","0","","","5","20252","0100",""
"RG ST     6  -1","46","E (ENGR), E (L&S), NWC (L&S), NWC (ENGR)","AHMAD A A","60","20252","0100",""
"RG ST     6  -1","16","E (ENGR), E (L&S), NWC (L&S), NWC (ENGR)","HAMBURGER M C","20","20252","0101",""
"RG ST     6  -1","13","E (ENGR), E (L&S), NWC (L&S), NWC (ENGR)","HAMBURGER M C","20","20252","0102",""
"RG ST     6  -1","17","E (ENGR), E (L&S), NWC (L&S), NWC (ENGR)","HAMBURGER M C","20","20252","0103",""
"RG ST    10C -1","21","B (L&S), H (ENGR)","HEGAZY W T","35","20252","0100",""
"RG ST    10C -1","11","B (L&S), H (ENGR)","MEDINA R B","17","20252","0101",""
"RG ST    10C -1","10","B (L&S), H (ENGR)","MEDINA R B","18","20252","0102",""
"RG ST    10F -1","3","B (L&S), H (ENGR)","HEGAZY W T","35","20252","0100",""
"RG ST    10F -1","3","B (L&S), H (ENGR)","AGHA KALSOUM","17","20252","0101",""
"RG ST    10F -1","0","B (L&S), H (ENGR)","AGHA KALSOUM","18","20252","0102",""
"RG ST    11C -1","12","B (L&S), H (ENGR)","PARIKH S","20","20252","0100",""
"RG ST    19  -1","0","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","HOLDREGE B A","120","20252","0100","Closed"
"RG ST    19  -1","0","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","20","20252","0101",""
"RG ST    19  -1","0","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","20","20252","0102",""
"RG ST    19  -1","0","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","20","20252","0103",""
"RG ST    19  -1","0","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","20","20252","0104",""
"RG ST    19  -1","0","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","20","20252","0105",""
"RG ST    19  -1","0","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","","20","20252","0106",""
"RG ST    21  -1","126","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","HILLIS G A","120","20252","0100",""
"RG ST    21  -1","11","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","SERRANO A J","10","20252","0101",""
"RG ST    21  -1","11","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","SERRANO A J","10","20252","0102",""
"RG ST    21  -1","10","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","SERRANO A J","10","20252","0103",""
"RG ST    21  -1","9","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","FU X","10","20252","0104",""
"RG ST    21  -1","9","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","FU X","10","20252","0105",""
"RG ST    21  -1","11","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","FU X","10","20252","0106",""
"RG ST    21  -1","10","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","TUGWELL P M","10","20252","0107",""
"RG ST    21  -1","11","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","TUGWELL P M","10","20252","0108",""
"RG ST    21  -1","11","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","TUGWELL P M","10","20252","0109",""
"RG ST    21  -1","10","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","HANLON E","10","20252","0110",""
"RG ST    21  -1","12","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","HANLON E","10","20252","0111",""
"RG ST    21  -1","11","NWC (L&S), WRT (L&S), WRT (ENGR), E (L&S), E (ENGR), NWC (ENGR)","HANLON E","10","20252","0112",""
"RG ST    48  -1","63","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","STEAVU-BALINT","60","20252","0100",""
"RG ST    48  -1","12","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","ARMINE-KLEIN","10","20252","0101",""
"RG ST    48  -1","11","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","ARMINE-KLEIN","10","20252","0102",""
"RG ST    48  -1","10","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","ARMINE-KLEIN","10","20252","0103",""
"RG ST    48  -1","10","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","LIANG Y","10","20252","0104",""
"RG ST    48  -1","11","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","LIANG Y","10","20252","0105",""
"RG ST    48  -1","9","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR)","LIANG Y","10","20252","0106",""
"RG ST    58C -1","20","H (ENGR), B (L&S)","FEIZ A","25","20252","0100",""
"RG ST    71  -1","118","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","BUSTO R V","120","20252","0100",""
"RG ST    71  -1","14","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","BAOAGUDAMU U","13","20252","0101",""
"RG ST    71  -1","13","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","BAOAGUDAMU U","13","20252","0102",""
"RG ST    71  -1","14","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","BAOAGUDAMU U","13","20252","0103",""
"RG ST    71  -1","13","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","TORIBIO S G","13","20252","0104",""
"RG ST    71  -1","13","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","TORIBIO S G","13","20252","0105",""
"RG ST    71  -1","13","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","TORIBIO S G","13","20252","0106",""
"RG ST    71  -1","13","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","HICKMAN M E","14","20252","0107",""
"RG ST    71  -1","12","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","HICKMAN M E","14","20252","0108",""
"RG ST    71  -1","13","E (L&S), E (ENGR), ETH (ENGR), ETH (CRST), ETH (L&S)","HICKMAN M E","14","20252","0109",""
"RG ST    84  -1","25","NWC (L&S), WRT (L&S), WRT (ENGR), NWC (ENGR)","EL OMARI R M","30","20252","0100",""
"RG ST    98  -1","0","","AFARY J","10","20252","0100",""
"RG ST    99  -1","0","","","0","20252","0100",""
"RG ST    99PL-1","0","","","0","20252","0100",""
"RG ST    99PS-1","0","","","0","20252","0100",""
"RG ST    99RA-1","0","","","10","20252","0100",""
"RG ST   103  -1","22","","SIDERIS L H","20","20252","0100",""
"RG ST   116C -1","32","","THOMAS C M","30","20252","0100",""
"RG ST   127B -1","30","WRT (L&S), WRT (ENGR)","WISEMAN W A","30","20252","0100",""
"RG ST   133C -1","53","E (L&S), NWC (L&S), WRT (L&S), E (ENGR), WRT (ENGR), NWC (ENGR)","MEDINA R W","58","20252","0100",""
"RG ST   138C -1","30","","WISEMAN W A","30","20252","0100",""
"RG ST   148C -1","3","","EL OMARI R M","10","20252","0100",""
"RG ST   153  -1","19","EUR (ENGR), EUR (L&S), E (ENGR), E (L&S)","BLANKHOLM J L","16","20252","0100",""
"RG ST   156CE-1","35","","JARRETT G C","42","20252","0100",""
"RG ST   156CI-1","9","","HAMILTON N C","10","20252","0100",""
"RG ST   157PP-1","35","G (L&S), NWC (L&S), G (ENGR), NWC (ENGR)","FEIZ A","35","20252","0100",""
"RG ST   158C -1","0","","HOLDREGE B A","40","20252","0100","Closed"
"RG ST   158F -1","20","WRT (L&S), WRT (ENGR)","FEIZ A","25","20252","0100",""
"RG ST   159M -1","3","","WALLACE V A","10","20252","0100",""
"RG ST   162R -1","17","","ELISON W N","20","20252","0100",""
"RG ST   188C -1","20","","MARSANO V L, ARMISTEAD K J","30","20252","0100",""
"RG ST   190GA-1","41","","KAUFFMAN M E","50","20252","0100",""
"RG ST   190NV-1","27","","MUNDRA A","30","20252","0100",""
"RG ST   190WE-1","43","","KAUFFMAN M E","50","20252","0100",""
"RG ST   195  -1","0","","","10","20252","0100",""
"RG ST   196  -1","0","","","10","20252","0100",""
"RG ST   198IS-1","1","","AFARY J","0","20252","0100",""
"RG ST   199  -1","0","","","50","20252","0100",""
"RG ST   199PL-1","0","","","0","20252","0100",""
"RG ST   199RA-1","0","","","50","20252","0100",""
"RG ST   200MT-1","7","","THOMAS C M","15","20252","0100",""
"RG ST   206L -1","8","","ELISON W N","10","20252","0100",""
"RG ST   216A -1","8","","WALLACE V A","20","20252","0100",""
"RG ST   216C -1","2","","THOMAS C M","10","20252","0100",""
"RG ST   280A -1","9","","BLANKHOLM J L","15","20252","0100",""
"RG ST   285  -1","2","","AHMAD A A","10","20252","0100",""
"RG ST   591  -1","0","","","30","20252","0100",""
"RG ST   592  -1","0","","","30","20252","0100",""
"RG ST   596  -1","0","","","30","20252","0100",""
"RG ST   597  -1","0","","","30","20252","0100",""
"RG ST   598AA-1","0","","","30","20252","0100",""
"RG ST   599AA-1","0","","","30","20252","0100",""
"RUSS      3  -1","20","B (L&S), H (ENGR)","MCLELLAN L","20","20252","0100",""
"RUSS      6  -1","6","B (L&S), H (ENGR)","MCLELLAN L","20","20252","0100",""
"RUSS    101F -1","4","","MCLELLAN L","20","20252","0100",""
"RUSS    122  -1","6","","SPIEKER S","20","20252","0100",""
"SOC       1  -1","497","D (ENGR), D (L&S)","TUROWETZ J","525","20252","0100",""
"SOC       1  -1","20","D (ENGR), D (L&S)","GOMEZ M D","24","20252","0101",""
"SOC       1  -1","24","D (ENGR), D (L&S)","GOMEZ M D","24","20252","0102",""
"SOC       1  -1","24","D (ENGR), D (L&S)","GOMEZ M D","24","20252","0103",""
"SOC       1  -1","23","D (ENGR), D (L&S)","O'SHEA D C","24","20252","0104",""
"SOC       1  -1","24","D (ENGR), D (L&S)","SURIEL T T","24","20252","0105",""
"SOC       1  -1","24","D (ENGR), D (L&S)","SURIEL T T","24","20252","0106",""
"SOC       1  -1","23","D (ENGR), D (L&S)","MUNDAY E M","24","20252","0107",""
"SOC       1  -1","22","D (ENGR), D (L&S)","KAYS K D","24","20252","0108",""
"SOC       1  -1","22","D (ENGR), D (L&S)","SURIEL T T","24","20252","0109",""
"SOC       1  -1","23","D (ENGR), D (L&S)","GRAHAM M E","24","20252","0110",""
"SOC       1  -1","22","D (ENGR), D (L&S)","GRAHAM M E","24","20252","0111",""
"SOC       1  -1","23","D (ENGR), D (L&S)","GRAHAM M E","24","20252","0112",""
"SOC       1  -1","24","D (ENGR), D (L&S)","MUNDAY E M","24","20252","0113",""
"SOC       1  -1","18","D (ENGR), D (L&S)","MUNDAY E M","24","20252","0114",""
"SOC       1  -1","24","D (ENGR), D (L&S)","MISTRY T J","24","20252","0115",""
"SOC       1  -1","22","D (ENGR), D (L&S)","MISTRY T J","24","20252","0116",""
"SOC       1  -1","24","D (ENGR), D (L&S)","O'SHEA D C","24","20252","0117",""
"SOC       1  -1","24","D (ENGR), D (L&S)","MUNDAY E M","24","20252","0118",""
"SOC       1  -1","22","D (ENGR), D (L&S)","KAYS K D","23","20252","0119",""
"SOC       1  -1","20","D (ENGR), D (L&S)","KAYS K D","23","20252","0120",""
"SOC       1  -1","23","D (ENGR), D (L&S)","MISTRY T J","23","20252","0121",""
"SOC       1  -1","22","D (ENGR), D (L&S)","O'SHEA D C","23","20252","0122",""
"SOC      10  -1","182","QNT (L&S), WRT (L&S), WRT (ENGR)","ARENAS VELAZQ","288","20252","0100",""
"SOC      10  -1","9","QNT (L&S), WRT (L&S), WRT (ENGR)","ARNAPAL M","24","20252","0101",""
"SOC      10  -1","13","QNT (L&S), WRT (L&S), WRT (ENGR)","ARNAPAL M","24","20252","0102",""
"SOC      10  -1","21","QNT (L&S), WRT (L&S), WRT (ENGR)","ARNAPAL M","24","20252","0103",""
"SOC      10  -1","23","QNT (L&S), WRT (L&S), WRT (ENGR)","OZDEMIR I","24","20252","0104",""
"SOC      10  -1","24","QNT (L&S), WRT (L&S), WRT (ENGR)","SMITH M M","24","20252","0105",""
"SOC      10  -1","11","QNT (L&S), WRT (L&S), WRT (ENGR)","SMITH M M","24","20252","0106",""
"SOC      10  -1","21","QNT (L&S), WRT (L&S), WRT (ENGR)","SMITH M M","24","20252","0107",""
"SOC      10  -1","21","QNT (L&S), WRT (L&S), WRT (ENGR)","AMIDI K","24","20252","0108",""
"SOC      10  -1","18","QNT (L&S), WRT (L&S), WRT (ENGR)","AMIDI K","24","20252","0109",""
"SOC      10  -1","9","QNT (L&S), WRT (L&S), WRT (ENGR)","AMIDI K","24","20252","0110",""
"SOC      10  -1","8","QNT (L&S), WRT (L&S), WRT (ENGR)","OZDEMIR I","24","20252","0111",""
"SOC      10  -1","4","QNT (L&S), WRT (L&S), WRT (ENGR)","OZDEMIR I","24","20252","0112",""
"SOC      91  -1","0","","","0","20252","0100",""
"SOC      98  -1","0","","","0","20252","0100",""
"SOC      99  -1","0","","","0","20252","0100",""
"SOC     105E -1","97","","DEENER A, CASTANEDA GAR","90","20252","0100",""
"SOC     108  -1","59","","TAYLOR C J","55","20252","0100",""
"SOC     108  -1","15","","SOROKA S","14","20252","0101",""
"SOC     108  -1","15","","KIRK A","14","20252","0102",""
"SOC     108  -1","15","","SOROKA S","13","20252","0103",""
"SOC     108  -1","14","","KIRK A","14","20252","0104",""
"SOC     108C -1","63","","TOBER T L","60","20252","0100",""
"SOC     108C -1","16","","PARKER J C","15","20252","0101",""
"SOC     108C -1","17","","PARKER J C","15","20252","0102",""
"SOC     108C -1","15","","MOHYUDDIN S I","15","20252","0103",""
"SOC     108C -1","15","","MOHYUDDIN S I","15","20252","0104",""
"SOC     108E -1","58","","SOBOTKA T C","50","20252","0100",""
"SOC     108E -1","15","","WEATHERS E","15","20252","0101",""
"SOC     108E -1","13","","WEATHERS E","15","20252","0102",""
"SOC     108E -1","15","","AULDRIDGE T R","15","20252","0103",""
"SOC     108E -1","15","","AULDRIDGE T R","15","20252","0104",""
"SOC     108ST-1","49","","WALLER I A","50","20252","0100",""
"SOC     108ST-1","15","","TORRES L A","15","20252","0101",""
"SOC     108ST-1","15","","TORRES L A","15","20252","0102",""
"SOC     108ST-1","7","","TYBERG S A","15","20252","0103",""
"SOC     108ST-1","12","","TYBERG S A","15","20252","0104",""
"SOC     118GK-1","89","","KORNBERG D N, FLORES H","90","20252","0100",""
"SOC     122  -1","89","","LANUZA Y R, BUSCARIOLLI A","90","20252","0100",""
"SOC     124  -1","89","","LANUZA Y R, MENO M S","90","20252","0100",""
"SOC     128  -1","94","ETH (L&S), ETH (ENGR), ETH (CRST), WRT (L&S), WRT (ENGR)","TUROWETZ J, BICKELL L A","90","20252","0100",""
"SOC     130GC-1","83","","KORNBERG D N, PEREZ T A","90","20252","0100",""
"SOC     130GR-1","0","","","60","20252","0100","Closed"
"SOC     131  -1","94","D (ENGR), D (L&S)","NIELSEN E S, DUCHROW L","90","20252","0100",""
"SOC     144LA-1","83","","SEGURA D A, GRUEBLER T","90","20252","0100",""
"SOC     145  -1","88","","RAYMOND E, FOX E C","90","20252","0100","Closed"
"SOC     146  -1","86","","SU P N, YU SIMING","90","20252","0100",""
"SOC     147  -1","100","","NIELSEN E S, ARMSTRONG S L","90","20252","0100",""
"SOC     152A -1","4","D (ENGR), D (L&S)","BALDWIN J D, BALDWIN J I","145","20252","0100","Closed"
"SOC     152B -1","0","","BALDWIN J D, BALDWIN J I","15","20252","0100","Closed"
"SOC     153  -1","94","ETH (L&S), ETH (ENGR), WRT (L&S), WRT (ENGR), D (ENGR), D (L&S)","SEGURA D A, FANG Y","90","20252","0100",""
"SOC     164  -1","174","","RAYMOND E, GRIBBLE J W, MCNISH D W","180","20252","0100","Closed"
"SOC     173  -1","87","","LOPEZ ESPINO, ISIK N","90","20252","0100",""
"SOC     174  -1","89","","MARTINEZ A A, FISHER R J","90","20252","0100",""
